date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2021-04-26,adani,ADANIENT.NS,1156.67,1194.46,1156.67,1169.98,64.07,64.1933,72.2186,-8.0253,1098.74,955.98,571.43,61.45,5.2523,0.5699,3,71.25,Neutral,Neutral,Neutral,0.6,0.4,0.8,10,Other,0,0
2021-04-27,adani,ADANIENT.NS,1181.3,1210.02,1177.61,1187.73,65.69,63.7572,70.5263,-6.7691,1107.21,965.07,577.57,59.92,5.0451,0.6242,3,80.52,Neutral,Neutral,Neutral,0.18,0.12,0.24,0,None,0,0
2021-04-28,adani,ADANIENT.NS,1204.48,1210.47,1177.36,1181.8,64.64,62.2157,68.8642,-6.6485,1114.32,973.57,583.58,58.01,4.9083,0.4571,3,67.48,Bullish,Bullish,Neutral,0.054,0.036,0.072,0,None,0,0
2021-04-29,adani,ADANIENT.NS,1193.12,1209.17,1174.62,1178.91,64.1,60.0683,67.105,-7.0367,1120.47,981.62,589.5,56.33,4.7782,0.3798,3,58.44,Bullish,Bullish,Bullish,0.0162,0.0108,0.0216,0,None,0,1
2021-05-02,adani,ADANIENT.NS,1167.64,1197.5,1139.72,1155.38,59.74,55.8241,64.8488,-9.0247,1123.79,988.44,595.13,56.43,4.8845,0.4068,3,31.58,Neutral,Neutral,Neutral,0.2,0.6,0.8,10,Macro,0,0
2021-05-03,adani,ADANIENT.NS,1141.81,1260.77,1119.43,1251.95,69.05,59.5665,63.7924,-4.2259,1136,998.77,601.67,62.5,4.9922,1.0591,3,115.95,Neutral,Neutral,Neutral,0.6,0.8,0.9,10,Earnings,0,0
2021-05-04,adani,ADANIENT.NS,1281.31,1295.22,1238.29,1258.88,69.59,62.3726,63.5084,-1.1358,1147.7,1008.97,608.21,62.1,4.9331,0.9759,3,111.18,Neutral,Neutral,Bearish,0.42,0.56,0.63,10,Earnings,0,0
2021-05-05,adani,ADANIENT.NS,1270.74,1284.55,1236.69,1263.86,70,64.258,63.6583,0.5996,1158.76,1018.97,614.73,61.09,4.8332,0.7709,5,105.1,Neutral,Neutral,Neutral,0.21,0.28,0.315,0,None,0,0
2021-05-06,adani,ADANIENT.NS,1268.7,1308.09,1259.38,1283.06,71.58,66.5341,64.2335,2.3006,1170.6,1029.32,621.38,60.2,4.692,0.6665,5,112.46,Neutral,Neutral,Neutral,0.063,0.084,0.0945,0,None,0,0
2021-05-09,adani,ADANIENT.NS,1301.26,1318.61,1286.75,1295.17,72.56,68.5255,65.0919,3.4337,1182.46,1039.75,628.09,58.44,4.5122,0.5431,5,112.71,Neutral,Neutral,Neutral,0.0189,0.0252,0.0284,0,None,0,0
2021-05-10,adani,ADANIENT.NS,1291.18,1310.23,1282.61,1300.36,73,69.7185,66.0172,3.7013,1193.69,1049.97,634.77,56.24,4.3249,0.4856,5,106.67,Bullish,Neutral,Neutral,0.0057,0.0076,0.0085,0,None,0,0
2021-05-11,adani,ADANIENT.NS,1288.29,1322.2,1280.32,1299.76,72.85,69.811,66.776,3.035,1203.79,1059.76,641.39,55.21,4.2479,0.6237,5,95.97,Neutral,Neutral,Neutral,0.0017,0.0023,0.0026,0,None,0,-1
2021-05-13,adani,ADANIENT.NS,1307.24,1324.69,1274.93,1282.11,68.61,67.6799,66.9568,0.7232,1211.25,1068.48,647.77,54.82,4.276,0.5812,5,70.86,Neutral,Neutral,Neutral,0.0005,0.0007,0.0008,0,None,0,1
2021-05-16,adani,ADANIENT.NS,1296.27,1298.26,1209.87,1216.85,55.7,60.0329,65.572,-5.5391,1211.79,1074.3,653.43,57.22,4.7024,0.9321,3,5.06,Neutral,Bearish,Neutral,0.8,0.9,0.95,10,Acquisition,0,0
2021-05-17,adani,ADANIENT.NS,1226.47,1295.27,1223.93,1285.4,63.48,58.8261,64.2228,-5.3967,1218.8,1082.58,659.72,58.74,4.5695,1.1507,3,66.6,Bullish,Bullish,Neutral,0.56,0.63,0.665,0,None,0,0
2021-05-18,adani,ADANIENT.NS,1311.18,1341.09,1298.26,1322.89,66.9,60.201,63.4185,-3.2174,1228.71,1092,666.32,58.52,4.4235,0.9961,3,94.18,Bullish,Bullish,Bullish,0.28,0.315,0.3325,0,None,0,0
2021-05-19,adani,ADANIENT.NS,1346.13,1347.67,1280.22,1290.99,61.61,58.0468,62.3441,-4.2973,1234.64,1099.81,672.53,59.16,4.5823,1.4981,3,56.34,Bullish,Bullish,Bullish,0.084,0.0945,0.0997,0,None,0,0
2021-05-20,adani,ADANIENT.NS,1297.57,1316.21,1280.27,1298.26,62.34,56.2782,61.1309,-4.8527,1240.7,1107.59,678.76,57.5,4.4289,0.8976,3,57.56,Neutral,Neutral,Neutral,0.0252,0.0284,0.0299,0,None,0,0
2021-05-23,adani,ADANIENT.NS,1316.21,1332.17,1296.32,1311.33,63.68,55.2933,59.9634,-4.6702,1247.43,1115.58,685.05,55.95,4.2668,1.2668,3,63.9,Bullish,Bullish,Bullish,0.0076,0.0085,0.009,0,None,0,0
2021-05-24,adani,ADANIENT.NS,1317.91,1324.84,1299.26,1303.05,62.17,53.2312,58.617,-5.3858,1252.73,1122.93,691.2,53.78,4.1274,1.1899,3,50.33,Bullish,Bullish,Bullish,0.0023,0.0026,0.0027,0,None,0,0
2021-05-25,adani,ADANIENT.NS,1310.58,1318.21,1269.25,1279.07,57.89,49.096,56.7128,-7.6168,1255.23,1129.05,697.05,53.44,4.1779,0.5698,3,23.84,Bullish,Bullish,Bullish,0.3,0.8,0.9,10,Other,0,0
2021-05-26,adani,ADANIENT.NS,1285.25,1323.04,1250.65,1319,62.52,48.4824,55.0667,-6.5843,1261.31,1136.5,703.24,54.79,4.154,0.8778,3,57.7,Bullish,Bullish,Bullish,0.3,0.7,0.9,10,Other,0,0
2021-05-27,adani,ADANIENT.NS,1325.69,1338.15,1300.51,1322,62.85,47.6878,53.5909,-5.9032,1267.09,1143.78,709.4,53.57,4.052,4.5874,3,54.91,Bullish,Bullish,Bullish,0.15,0.35,0.45,0,None,0,0
2021-05-30,adani,ADANIENT.NS,1307.84,1326.63,1294.28,1298.86,58.56,44.6763,51.808,-7.1317,1270.11,1149.86,715.26,52.05,4.0075,0.3751,3,28.75,Bullish,Bullish,Bullish,0.045,0.105,0.135,0,None,0,1
2021-05-31,adani,ADANIENT.NS,1303.3,1317.71,1288.29,1312.52,60.29,42.8976,50.0259,-7.1283,1274.15,1156.24,721.2,50.43,3.8426,0.3444,3,38.37,Bullish,Bullish,Bullish,0.0135,0.0315,0.0405,0,None,0,1
2021-06-01,adani,ADANIENT.NS,1316.11,1425.9,1305.29,1412.19,70.06,48.9654,49.8138,-0.8484,1287.3,1166.28,728.08,55.45,3.9263,1.2837,3,124.89,Bullish,Bullish,Bullish,0.004,0.0095,0.0121,0,None,0,0
2021-06-02,adani,ADANIENT.NS,1421.46,1552.53,1408.95,1542.31,77.75,63.5418,52.5594,10.9824,1311.59,1181.02,736.18,61.74,4.0033,2.8811,5,230.73,Bullish,Bullish,Bullish,0.0012,0.0028,0.0036,0,None,0,1
2021-06-03,adani,ADANIENT.NS,1559.51,1619.14,1548.54,1578.56,79.34,77.1293,57.4734,19.6559,1337.01,1196.61,744.56,62.82,3.9796,2.1036,5,241.55,Bullish,Bullish,Bullish,0.0004,0.0009,0.0011,0,None,0,-1
2021-06-06,adani,ADANIENT.NS,1600.4,1708.63,1581.25,1696.07,83.47,96.27,65.2327,31.0373,1371.21,1216.2,754.03,67.62,3.9871,2.1475,5,324.86,Bullish,Bullish,Bullish,0.0001,0.0003,0.0003,0,None,0,0
2021-06-07,adani,ADANIENT.NS,1710.08,1712.27,1608.37,1619.64,73.22,104.0722,73.0006,31.0716,1394.87,1232.02,762.64,70.22,4.3352,1.481,5,224.77,Bullish,Bullish,Bullish,0,0.0001,0.0001,0,None,0,0
2021-06-08,adani,ADANIENT.NS,1628.31,1663.21,1597.85,1631.75,73.77,109.9655,80.3936,29.5719,1417.43,1247.7,771.29,69.87,4.2818,1.1501,5,214.33,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-09,adani,ADANIENT.NS,1635.29,1644.72,1567.34,1590.07,68.55,110.0047,86.3158,23.6888,1433.87,1261.12,779.44,70.41,4.4278,1.0432,5,156.2,Bullish,Neutral,Bullish,0,0,0,0,None,0,0
2021-06-10,adani,ADANIENT.NS,1607.38,1625.32,1586.44,1607.38,69.52,110.1618,91.085,19.0768,1450.4,1274.7,787.68,68.15,4.2401,0.479,5,156.98,Bullish,Bullish,Bullish,0,0,0,0,None,0,-1
2021-06-13,adani,ADANIENT.NS,1610.47,1615.45,1570.73,1597.01,68.17,108.2023,94.5085,13.6938,1464.36,1287.34,795.73,66.48,4.1628,0.4806,5,132.65,Bullish,Bullish,Bullish,-0.8,0.9,0.95,10,Legal,0,0
2021-06-14,adani,ADANIENT.NS,1437.31,1525.56,1197.75,1497.14,56.75,97.4677,95.1003,2.3674,1467.48,1295.57,802.71,90.25,6.0281,3.3663,5,29.66,Bullish,Bullish,Bullish,-0.56,0.63,0.665,0,None,0,0
2021-06-15,adani,ADANIENT.NS,1546.5,1568.09,1472.96,1534.43,59.48,90.9216,94.2646,-3.343,1473.86,1304.94,809.99,90.6,5.9043,1.6268,3,60.58,Bullish,Bullish,Bullish,-0.28,0.315,0.3325,0,None,0,0
2021-06-16,adani,ADANIENT.NS,1505.67,1533.79,1405.26,1444.14,51.08,77.5541,90.9225,-13.3684,1471.03,1310.39,816.3,93.35,6.4643,0.9113,0,-26.88,Bullish,Bullish,Bullish,-0.084,0.0945,0.0997,0,None,0,1
2021-06-17,adani,ADANIENT.NS,1376.04,1431.88,1299.76,1363.78,44.99,59.786,84.6952,-24.9092,1460.81,1312.49,821.75,97,7.1125,1.8667,-1,-97.04,Bullish,Neutral,Bullish,-0.8,0.9,0.95,10,Other,0,0
2021-06-20,adani,ADANIENT.NS,1346.13,1499.69,1328.73,1483.23,53.81,54.7131,78.6988,-23.9857,1462.95,1319.18,828.33,102.28,6.8958,1.8995,2,20.28,Bullish,Neutral,Bullish,-0.56,0.63,0.665,0,None,0,0
2021-06-21,adani,ADANIENT.NS,1485.73,1577.46,1440.7,1535.58,57.05,54.2911,73.8172,-19.5261,1469.87,1327.67,835.37,104.74,6.8211,1.2613,3,65.72,Bullish,Neutral,Bullish,-0.28,0.315,0.3325,0,None,0,0
2021-06-22,adani,ADANIENT.NS,1549.59,1577.46,1527.41,1537.18,57.15,53.469,69.7476,-16.2786,1476.28,1335.89,842.35,100.84,6.5599,0.7038,3,60.9,Bullish,Neutral,Bullish,-0.084,0.0945,0.0997,0,None,0,0
2021-06-23,adani,ADANIENT.NS,1555.62,1565.45,1477.05,1500.43,54.06,49.2844,65.655,-16.3705,1478.58,1342.34,848.9,99.95,6.6613,0.7245,2,21.86,Bullish,Neutral,Bullish,-0.0252,0.0284,0.0299,0,None,0,0
2021-06-24,adani,ADANIENT.NS,1505.62,1514.64,1483.78,1504.17,54.34,45.7426,61.6725,-15.9299,1481.01,1348.69,855.42,95.01,6.3167,0.453,2,23.16,Bullish,Neutral,Bullish,-0.0076,0.0085,0.009,0,None,0,0
2021-06-27,adani,ADANIENT.NS,1520.62,1529.6,1496.69,1515.09,55.17,43.3173,58.0014,-14.6841,1484.26,1355.21,861.98,90.58,5.9784,0.3077,3,30.83,Bullish,Bullish,Bullish,-0.0023,0.0026,0.0027,0,None,0,0
2021-06-28,adani,ADANIENT.NS,1520.53,1560.51,1513.84,1521.37,55.66,41.4247,54.6861,-13.2614,1487.79,1361.73,868.54,87.44,5.7475,0.379,3,33.58,Bullish,Bullish,Bullish,-0.3,0.7,0.9,10,Legal,0,0
2021-06-29,adani,ADANIENT.NS,1521.62,1544.26,1508.66,1519.18,55.43,39.2948,51.6078,-12.3131,1490.78,1367.9,875.02,83.74,5.5121,0.3453,3,28.4,Bullish,Neutral,Bullish,-0.15,0.35,0.45,0,None,0,0
2021-06-30,adani,ADANIENT.NS,1534.58,1534.58,1498.39,1503.22,53.68,35.9055,48.4674,-12.5618,1491.97,1373.21,881.27,80.34,5.3447,0.2169,2,11.26,Bullish,Neutral,Bullish,-0.045,0.105,0.135,0,None,0,0
2021-07-01,adani,ADANIENT.NS,1506.19,1519.16,1479.6,1486.93,51.87,31.5411,45.0821,-13.541,1491.49,1377.67,887.3,77.43,5.2073,0.2639,0,-4.56,Neutral,Neutral,Bullish,-0.0135,0.0315,0.0405,0,None,0,0
2021-07-04,adani,ADANIENT.NS,1486.93,1504.34,1408.41,1418.88,45.06,22.334,40.5325,-18.1985,1484.57,1379.28,892.58,78.75,5.5502,0.492,0,-65.69,Bullish,Neutral,Bullish,-0.004,0.0095,0.0121,0,None,0,0
2021-07-05,adani,ADANIENT.NS,1423.82,1440.73,1347.59,1391.24,42.61,12.6611,34.9582,-22.2971,1475.69,1379.75,897.55,79.78,5.7344,0.9155,-1,-84.44,Bullish,Bullish,Bullish,-0.0012,0.0028,0.0036,0,None,0,0
2021-07-06,adani,ADANIENT.NS,1397.78,1440.93,1375.68,1411.65,44.99,6.5661,29.2798,-22.7137,1469.59,1381,902.66,78.74,5.578,0.7173,-1,-57.94,Bullish,Bullish,Bullish,-0.0004,0.0009,0.0011,0,None,0,0
2021-07-07,adani,ADANIENT.NS,1416.84,1433.9,1381.92,1422.47,46.26,2.5795,23.9397,-21.3602,1465.1,1382.63,907.83,76.83,5.4012,0.4296,0,-42.63,Bullish,Bullish,Bullish,-0.0001,0.0003,0.0003,0,None,0,0
2021-07-08,adani,ADANIENT.NS,1416.84,1441.78,1408.66,1422.72,46.29,-0.5534,19.0411,-19.5945,1461.06,1384.2,912.96,73.71,5.1808,0.3035,0,-38.34,Neutral,Neutral,Bullish,0,0.0001,0.0001,0,None,0,0
2021-07-11,adani,ADANIENT.NS,1422.72,1453.36,1413.29,1428.16,47,-2.5678,14.7193,-17.2871,1457.93,1385.93,918.08,71.31,4.9928,0.3516,0,-29.77,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2021-07-12,adani,ADANIENT.NS,1438.79,1443.78,1411,1417.54,45.73,-4.9645,10.7826,-15.747,1454.08,1387.17,923.05,68.55,4.8361,0.2378,0,-36.55,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2021-07-13,adani,ADANIENT.NS,1429.81,1429.81,1382.11,1414.54,45.35,-7.0244,7.2212,-14.2456,1450.32,1388.24,927.94,67.06,4.741,0.4222,0,-35.78,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-07-14,adani,ADANIENT.NS,1445.77,1445.77,1394.69,1398.93,43.36,-9.8039,3.8162,-13.6201,1445.42,1388.66,932.63,65.92,4.7123,0.4102,-1,-46.5,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-07-15,adani,ADANIENT.NS,1395.88,1425.82,1390.3,1404.81,44.35,-11.4003,0.7729,-12.1731,1441.56,1389.29,937.33,63.75,4.538,0.3348,-1,-36.74,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-07-18,adani,ADANIENT.NS,1405.86,1411.85,1385.16,1392.39,42.65,-13.512,-2.0841,-11.4279,1436.87,1389.41,941.86,61.1,4.3884,0.3172,-1,-44.48,Bullish,Bullish,Bullish,-0.8,0.9,0.95,10,Legal,0,0
2021-07-19,adani,ADANIENT.NS,1386.9,1409.5,1329.78,1377.53,40.65,-16.1985,-4.907,-11.2915,1431.22,1388.95,946.19,62.43,4.5323,1.0345,-1,-53.7,Neutral,Neutral,Neutral,-0.56,0.63,0.665,0,None,0,0
2021-07-21,adani,ADANIENT.NS,1337.02,1379.82,1333.12,1362.66,38.69,-19.3046,-7.7865,-11.5181,1424.69,1387.92,950.34,61.31,4.4992,0.8079,-1,-62.03,Neutral,Bearish,Neutral,-0.4,0.7,0.9,10,Legal,0,0
2021-07-22,adani,ADANIENT.NS,1371.94,1421.73,1337.51,1413.59,47.95,-17.4549,-9.7202,-7.7347,1423.63,1388.92,954.95,62.95,4.4528,0.9591,0,-10.04,Neutral,Bearish,Bullish,-0.2,0.35,0.45,0,None,0,0
2021-07-25,adani,ADANIENT.NS,1426.81,1431.65,1383.11,1398.53,45.75,-17.0087,-11.1779,-5.8308,1421.24,1389.3,959.36,61.92,4.4272,0.9213,0,-22.72,Bullish,Neutral,Bullish,-0.06,0.105,0.135,0,None,0,0
2021-07-26,adani,ADANIENT.NS,1396.68,1413.64,1388.9,1400.77,46.14,-16.2861,-12.1995,-4.0866,1419.29,1389.75,963.75,59.26,4.2306,0.415,0,-18.52,Neutral,Neutral,Neutral,-0.018,0.0315,0.0405,0,None,0,0
2021-07-27,adani,ADANIENT.NS,1400.77,1421.43,1375.08,1393.64,45.02,-16.1035,-12.9803,-3.1232,1416.85,1389.9,968.03,58.34,4.1861,0.6218,0,-23.21,Neutral,Neutral,Neutral,-0.0054,0.0095,0.0121,0,None,0,0
2021-07-28,adani,ADANIENT.NS,1403.72,1421.63,1375.53,1396.78,45.65,-15.5262,-13.4895,-2.0367,1414.94,1390.17,972.29,57.46,4.114,0.6826,0,-18.16,Neutral,Bearish,Neutral,0.6,0.8,0.9,10,Legal,0,0
2021-07-29,adani,ADANIENT.NS,1410.8,1421.83,1393.89,1397.13,45.72,-14.8691,-13.7654,-1.1037,1413.24,1390.45,976.52,55.36,3.9621,0.5476,0,-16.11,Neutral,Neutral,Neutral,0.42,0.56,0.63,0,None,0,0
2021-08-01,adani,ADANIENT.NS,1406.36,1446.27,1397.13,1417.09,49.94,-12.593,-13.531,0.938,1413.61,1391.49,980.91,54.91,3.8749,0.9433,4,3.48,Neutral,Bearish,Neutral,0.21,0.28,0.315,0,None,0,0
2021-08-02,adani,ADANIENT.NS,1431.8,1441.78,1420.93,1435,53.43,-9.2375,-12.6723,3.4348,1415.65,1393.2,985.42,52.75,3.6762,0.557,4,19.35,Bullish,Neutral,Bullish,0.063,0.084,0.0945,0,None,0,0
2021-08-03,adani,ADANIENT.NS,1463.73,1463.73,1419.03,1439.59,54.31,-6.1371,-11.3652,5.2281,1417.93,1395.02,989.94,52.18,3.6245,1.0916,4,21.66,Bullish,Neutral,Bullish,0.0189,0.0252,0.0284,0,None,0,0
2021-08-04,adani,ADANIENT.NS,1456.75,1456.75,1419.88,1426.37,51.3,-4.6927,-10.0307,5.338,1418.73,1396.24,994.29,51.08,3.5814,0.8883,4,7.64,Bullish,Bullish,Bullish,0.0057,0.0076,0.0085,0,None,0,1
2021-08-05,adani,ADANIENT.NS,1424.82,1434.8,1404.27,1429.16,51.91,-3.2847,-8.6815,5.3968,1419.72,1397.54,998.61,49.62,3.4717,0.5862,4,9.44,Bullish,Bullish,Bullish,0.8,0.7,0.9,10,Acquisition,0,0
2021-08-08,adani,ADANIENT.NS,1418.83,1551.54,1418.83,1533.23,67.93,6.1576,-5.7137,11.8713,1430.53,1402.86,1003.93,55.55,3.6231,3.4694,5,102.69,Bullish,Bullish,Bullish,0.4,0.35,0.45,0,None,0,0
2021-08-09,adani,ADANIENT.NS,1543.25,1561.51,1479.2,1490.07,59.13,10.0427,-2.5624,12.6051,1436.2,1406.28,1008.77,57.46,3.8564,1.4416,5,53.87,Bullish,Bullish,Bullish,0.12,0.105,0.135,0,None,0,0
2021-08-10,adani,ADANIENT.NS,1484.69,1495.31,1422.87,1443.28,51.36,9.2392,-0.2021,9.4413,1436.88,1407.73,1013.09,58.53,4.0555,0.8457,4,6.4,Bullish,Bullish,Bullish,0.6,0.7,0.8,10,Acquisition,0,0
2021-08-11,adani,ADANIENT.NS,1451.76,1453.36,1403.87,1433.85,49.94,7.7522,1.3888,6.3635,1436.59,1408.75,1017.28,57.89,4.0371,0.7636,2,-2.74,Bullish,Bullish,Bullish,0.3,0.35,0.4,0,None,0,0
2021-08-12,adani,ADANIENT.NS,1440.38,1454.75,1427.06,1439.69,50.85,6.9645,2.5039,4.4606,1436.88,1409.97,1021.48,55.73,3.8709,0.5964,4,2.8,Bullish,Bullish,Bullish,0.09,0.105,0.12,0,None,0,0
2021-08-15,adani,ADANIENT.NS,1441.78,1450.76,1424.82,1433.8,49.87,5.7983,3.1628,2.6355,1436.59,1410.9,1025.59,53.6,3.7384,0.5131,2,-2.79,Bullish,Bullish,Bullish,0.027,0.0315,0.036,0,None,0,0
2021-08-16,adani,ADANIENT.NS,1428.31,1446.47,1410.4,1426.91,48.68,4.2694,3.3841,0.8853,1435.67,1411.53,1029.58,52.35,3.6687,0.4687,2,-8.75,Bullish,Bullish,Bullish,0.8,0.7,0.9,10,Acquisition,0,0
2021-08-17,adani,ADANIENT.NS,1427.81,1447.77,1413.05,1438.44,50.79,3.9422,3.4957,0.4465,1435.93,1412.58,1033.65,51.09,3.5518,0.7818,4,2.51,Bullish,Bullish,Bullish,0.4,0.35,0.45,0,None,0,0
2021-08-19,adani,ADANIENT.NS,1438.69,1493.47,1429.41,1456.75,54.02,5.1015,3.8169,1.2846,1437.92,1414.32,1037.86,52.02,3.5707,1.2064,4,18.83,Bullish,Neutral,Bullish,0.12,0.105,0.135,0,None,0,0
2021-08-22,adani,ADANIENT.NS,1434.8,1479.35,1407.86,1426.91,48.44,3.5717,3.7678,-0.1961,1436.87,1414.81,1041.73,53.41,3.7429,1.2572,0,-9.95,Bullish,Bearish,Bullish,-0.6,0.8,0.9,10,Legal,0,0
2021-08-23,adani,ADANIENT.NS,1411.9,1424.57,1358.52,1393.59,43.09,-0.326,2.9491,-3.2751,1432.75,1413.98,1045.23,54.48,3.9092,1.2373,-1,-39.16,Bullish,Neutral,Bullish,-0.42,0.56,0.63,0,None,0,0
2021-08-24,adani,ADANIENT.NS,1403.87,1445.17,1386.9,1434.6,50.36,-0.1047,2.3383,-2.443,1432.92,1414.79,1049.1,54.75,3.8163,0.8409,2,1.68,Bullish,Neutral,Bullish,-0.21,0.28,0.315,0,None,0,0
2021-08-25,adani,ADANIENT.NS,1441.03,1478.5,1421.83,1472.06,55.9,3.0587,2.4824,0.5763,1436.65,1417.03,1053.31,54.89,3.7285,1.3021,5,35.41,Bullish,Neutral,Bullish,-0.063,0.084,0.0945,0,None,0,0
2021-08-26,adani,ADANIENT.NS,1478.7,1491.32,1457.15,1472.41,55.95,5.5301,3.0919,2.4381,1440.06,1419.2,1057.48,53.41,3.6272,1.1162,5,32.36,Bullish,Neutral,Bullish,-0.0189,0.0252,0.0284,0,None,0,0
2021-08-29,adani,ADANIENT.NS,1471.71,1511.63,1470.82,1502.7,60.12,9.819,4.4374,5.3817,1446.02,1422.48,1061.91,52.51,3.4942,1.1946,5,56.67,Bullish,Neutral,Bullish,0.8,0.7,0.9,10,Other,0,1
2021-08-30,adani,ADANIENT.NS,1510.38,1523.6,1489.97,1513.17,61.48,13.9032,6.3305,7.5727,1452.42,1426.03,1066.4,51.16,3.3809,0.7393,5,60.76,Bullish,Bullish,Bullish,0.4,0.35,0.45,0,None,0,0
2021-08-31,adani,ADANIENT.NS,1513.92,1593.29,1509.43,1584.06,69.14,22.5998,9.5844,13.0154,1464.95,1432.23,1071.55,53.49,3.377,1.6083,5,119.11,Bullish,Bullish,Bullish,0.12,0.105,0.135,0,None,0,0
2021-09-01,adani,ADANIENT.NS,1591.35,1597.28,1558.02,1561.71,64.77,27.3728,13.1421,14.2308,1474.17,1437.31,1076.43,52.48,3.3603,0.6902,5,87.54,Bullish,Bullish,Bullish,0.036,0.0315,0.0405,0,None,0,0
2021-09-02,adani,ADANIENT.NS,1567.5,1590.75,1562.01,1567.05,65.33,31.2263,16.7589,14.4674,1483.02,1442.4,1081.31,50.8,3.242,0.497,5,84.04,Bullish,Bullish,Bullish,0.0108,0.0095,0.0121,0,None,0,0
2021-09-05,adani,ADANIENT.NS,1574.98,1577.88,1548.09,1562.06,64.29,33.4916,20.1055,13.3862,1490.54,1447.09,1086.1,49.3,3.1562,0.3881,5,71.52,Bullish,Bullish,Bullish,0.0032,0.0028,0.0036,0,None,0,0
2021-09-06,adani,ADANIENT.NS,1568.5,1624.82,1562.56,1578.48,66.19,36.1941,23.3232,12.8709,1498.92,1452.24,1091,50.26,3.1843,1.4207,5,79.56,Bullish,Bullish,Bullish,0.001,0.0009,0.0011,0,None,0,0
2021-09-07,adani,ADANIENT.NS,1581.57,1588.8,1549.54,1554.63,61.11,35.9966,25.8579,10.1387,1504.22,1456.26,1095.61,49.48,3.1826,0.4467,5,50.41,Bullish,Bullish,Bullish,0.0003,0.0003,0.0003,0,None,0,0
2021-09-08,adani,ADANIENT.NS,1556.43,1575.48,1534.82,1552.48,60.66,35.2606,27.7384,7.5221,1508.82,1460.03,1100.15,48.85,3.1464,0.5756,5,43.66,Bullish,Bullish,Bullish,0.0001,0.0001,0.0001,0,None,0,0
2021-09-12,adani,ADANIENT.NS,1558.12,1562.01,1531.63,1541.56,58.29,33.4105,28.8728,4.5377,1511.94,1463.23,1104.55,47.53,3.0832,0.3528,5,29.62,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-09-13,adani,ADANIENT.NS,1544.55,1553.53,1521.85,1529.04,55.62,30.5813,29.2145,1.3668,1513.57,1465.81,1108.77,46.4,3.0344,0.5043,5,15.47,Bullish,Bullish,Bullish,0.6,0.8,0.9,10,Other,0,0
2021-09-14,adani,ADANIENT.NS,1536.47,1543.8,1493.72,1509.83,51.7,26.4841,28.6684,-2.1844,1513.21,1467.54,1112.76,46.66,3.0904,1.9095,0,-3.38,Bullish,Bullish,Bullish,0.42,0.56,0.63,0,None,0,0
2021-09-15,adani,ADANIENT.NS,1520.61,1542.16,1493.57,1513.42,52.38,23.2587,27.5865,-4.3278,1513.23,1469.34,1116.75,46.8,3.0922,2.9935,2,0.19,Bullish,Bullish,Bullish,0.21,0.28,0.315,0,None,0,0
2021-09-16,adani,ADANIENT.NS,1519.61,1531.58,1496.41,1499.85,49.56,19.3842,25.946,-6.5619,1511.96,1470.53,1120.56,45.97,3.0648,1.687,0,-12.1,Bullish,Bullish,Bullish,-0.2,0.6,0.8,10,Legal,0,-1
2021-09-19,adani,ADANIENT.NS,1499.85,1521.6,1462.49,1476.95,45.14,14.301,23.617,-9.3161,1508.62,1470.78,1124.11,46.91,3.1759,0.7492,0,-31.67,Bullish,Bullish,Bullish,-0.1,0.3,0.4,0,None,0,0
2021-09-20,adani,ADANIENT.NS,1461.64,1485.18,1406.81,1415.69,35.92,5.2683,19.9473,-14.679,1499.77,1468.62,1127.01,49.15,3.4721,0.5273,-1,-84.08,Bullish,Bullish,Bullish,-0.03,0.09,0.12,0,None,0,0
2021-09-21,adani,ADANIENT.NS,1416.84,1443.73,1378.27,1438.24,40.72,-0.0698,15.9439,-16.0136,1493.91,1467.43,1130.1,50.32,3.4987,0.6382,-1,-55.67,Bullish,Bullish,Bullish,-0.009,0.027,0.036,0,None,0,0
2021-09-22,adani,ADANIENT.NS,1431.8,1459.39,1421.18,1434.55,40.19,-4.5457,11.846,-16.3917,1488.26,1466.14,1133.13,49.45,3.4474,0.4041,-1,-53.71,Bullish,Bullish,Bullish,-0.0027,0.0081,0.0108,0,None,0,0
2021-09-23,adani,ADANIENT.NS,1449.76,1476.7,1437.89,1471.07,47.48,-5.0875,8.4593,-13.5468,1486.62,1466.34,1136.5,48.93,3.3264,0.4128,0,-15.55,Bullish,Bullish,Bullish,-0.0008,0.0024,0.0032,0,None,0,1
2021-09-26,adani,ADANIENT.NS,1479.7,1512.62,1451.76,1458.44,45.42,-6.461,5.4752,-11.9362,1483.94,1466.03,1139.7,49.79,3.4136,0.7198,0,-25.49,Bullish,Bullish,Bullish,0.6,0.7,0.9,10,Acquisition,0,0
