date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2022-08-02,infosys,INFY.NS,1373.33,1373.73,1357.17,1370.71,58.9,14.4717,7.754,6.7177,1331.14,1332.8,1399.11,32.52,2.3728,0.8281,1,39.58,Bullish,Bullish,Bullish,0.054,0.036,0.072,0,None,0,0
2022-08-03,infosys,INFY.NS,1375.51,1394.16,1367.43,1390.69,61.97,17.3145,9.6661,7.6484,1336.81,1335.07,1399.03,32.11,2.3089,1.1295,3,53.88,Bullish,Bullish,Bullish,0.0162,0.0108,0.0216,0,None,0,0
2022-08-04,infosys,INFY.NS,1409.7,1424.21,1398.55,1420.71,66.08,21.7386,12.0806,9.658,1344.8,1338.42,1399.25,32.21,2.2673,1.3394,3,75.91,Bullish,Bullish,Bullish,0.0049,0.0032,0.0065,0,None,0,0
2022-08-05,infosys,INFY.NS,1428.25,1443.62,1422.84,1435.58,67.93,26.1437,14.8932,11.2505,1353.45,1342.23,1399.61,31.55,2.1975,0.9554,3,82.14,Bullish,Bullish,Bullish,0.0015,0.001,0.0019,0,None,0,0
2022-08-08,infosys,INFY.NS,1435.89,1440.33,1417.24,1438.02,68.23,29.4918,17.8129,11.6789,1361.5,1345.99,1399.99,30.94,2.1517,0.6762,3,76.52,Bullish,Bullish,Bullish,0.8,0.7,0.9,10,Macro,0,0
2022-08-10,infosys,INFY.NS,1439.62,1439.62,1410.23,1422.97,64.17,30.5782,20.366,10.2122,1367.35,1349.01,1400.22,30.83,2.1667,0.797,3,55.62,Bullish,Bullish,Bullish,0.4,0.35,0.45,0,None,0,0
2022-08-11,infosys,INFY.NS,1447.44,1448.63,1435,1438.51,66.39,32.3205,22.7569,9.5636,1374.13,1352.52,1400.6,30.46,2.1177,0.634,3,64.38,Bullish,Bullish,Bullish,0.12,0.105,0.135,0,None,0,0
2022-08-12,infosys,INFY.NS,1432.61,1433.23,1412.05,1415.56,60.42,31.4861,24.5028,6.9834,1378.08,1354.99,1400.75,30.18,2.1318,0.6682,3,37.48,Bullish,Bullish,Bullish,0.036,0.0315,0.0405,0,None,0,0
2022-08-16,infosys,INFY.NS,1428.79,1428.79,1412.89,1417.64,60.77,30.64,25.7302,4.9098,1381.84,1357.45,1400.92,29.16,2.0567,0.5778,3,35.8,Bullish,Bullish,Bullish,0.0108,0.0095,0.0121,0,None,0,0
2022-08-17,infosys,INFY.NS,1417.64,1431.45,1407.48,1426.35,62.25,30.3222,26.6486,3.6736,1386.08,1360.15,1401.17,28.79,2.0182,0.7957,3,40.26,Bullish,Bullish,Bullish,0.0032,0.0028,0.0036,0,None,0,0
2022-08-18,infosys,INFY.NS,1415.56,1419.2,1397.71,1405.65,56.77,28.0771,26.9343,1.1428,1387.95,1361.93,1401.21,28.78,2.0472,0.8962,3,17.71,Bullish,Bullish,Bullish,0.001,0.0009,0.0011,0,None,0,0
2022-08-19,infosys,INFY.NS,1407.74,1425.15,1407.56,1418.22,59.12,27.0005,26.9475,0.053,1390.83,1364.14,1401.38,28.11,1.9823,0.9194,3,27.39,Bullish,Bullish,Bullish,0.0003,0.0003,0.0003,0,None,0,0
2022-08-22,infosys,INFY.NS,1408.36,1419.91,1397.71,1399.17,54.29,24.3299,26.424,-2.0941,1391.62,1365.52,1401.36,27.69,1.9791,0.7742,0,7.55,Bullish,Bullish,Bullish,0.0001,0.0001,0.0001,0,None,0,-1
