date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2019-08-06,yesbank,YESBANK.NS,80.9,86.65,79.7,85.35,41.02,-6.2922,-7.1063,0.814,91.85,111.26,180.32,7.88,9.2381,0.9503,-3,-6.5,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-08-07,yesbank,YESBANK.NS,86.5,92,86.1,86.85,42.53,-5.9739,-6.8798,0.9059,91.37,110.31,179.39,7.8,8.977,1.1689,-3,-4.52,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-08-08,yesbank,YESBANK.NS,89.25,89.9,84.8,89.2,44.92,-5.4689,-6.5976,1.1287,91.17,109.48,178.49,7.6,8.5246,0.8204,-3,-1.97,Bearish,Bearish,Bearish,0,0,0,0,None,0,-1
2019-08-12,yesbank,YESBANK.NS,91.8,92.45,81.15,82.15,39.6,-5.5733,-6.3928,0.8194,90.31,108.41,177.54,7.87,9.5775,1.2034,-3,-8.16,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-08-13,yesbank,YESBANK.NS,84,84.2,72.85,73.6,34.3,-6.2737,-6.3689,0.0953,88.72,107.04,176.5,8.12,11.0281,1.2967,-3,-15.12,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-08-15,yesbank,YESBANK.NS,74.9,77.9,70.55,76.55,37.42,-6.5156,-6.3983,-0.1173,87.56,105.85,175.51,8.06,10.5315,1.1052,-5,-11.01,Bearish,Bearish,Bearish,-0.5,0.8,0.9,1,Macro,0,0
2019-08-18,yesbank,YESBANK.NS,79,81.45,76.85,79.45,40.4,-6.3995,-6.3985,-0.001,86.79,104.81,174.55,7.84,9.8629,0.9446,-5,-7.34,Bearish,Bearish,Bearish,-0.35,0.56,0.63,0,None,0,0
2019-08-19,yesbank,YESBANK.NS,79.45,80.75,76,76.65,38.49,-6.459,-6.4106,-0.0484,85.82,103.71,173.58,7.62,9.9356,0.8695,-5,-9.17,Bearish,Bearish,Bearish,-0.175,0.28,0.315,0,None,0,0
2019-08-20,yesbank,YESBANK.NS,76.95,76.95,70.5,71.2,35.02,-6.8667,-6.5018,-0.3649,84.43,102.43,172.56,7.53,10.5792,1.1356,-5,-13.23,Bearish,Bearish,Bearish,-0.0525,0.084,0.0945,0,None,0,-1
2019-08-21,yesbank,YESBANK.NS,71.2,71.5,64.55,65.4,31.74,-7.5706,-6.7156,-0.855,82.62,100.98,171.49,7.49,11.4538,1.5328,-5,-17.22,Bearish,Bearish,Bearish,-0.0158,0.0252,0.0284,0,None,0,0
